100
2
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
98 73 2 36 63 40 66 7 6 75 1 83 95 68 96 41 69 29 14 53 56 83 89 81 35 68 35 51 62 84 80 17 25 46 21 86 85 57 3 58 31 27 20 28 65 32 91 49 49 15 64 59 27 8 42 26 18 97 67 87 44 100 60 52 74 95 36 15 12 43 41 48 89 45 71 30 64 47 80 16 90 5 8 9 26 4 19 23 53 82 92 5 31 7 90 97 57 55 32 63 
40 86 84 80 17 38 99 30 47 49 20 89 10 83 48 95 56 76 52 60 70 59 13 11 42 85 93 54 86 68 6 92 61 17 41 67 60 92 26 50 45 76 27 81 54 72 31 52 97 56 12 7 100 6 99 100 47 28 63 65 16 75 46 96 25 20 61 69 88 26 32 4 95 14 9 67 21 73 31 51 36 59 82 80 5 28 50 68 11 74 73 64 84 74 98 14 21 33 3 7 
87 4 61 63 100 90 58 57 60 55 25 5 56 86 52 8 45 43 55 78 74 7 24 80 3 85 28 23 92 17 50 14 46 70 38 9 61 95 67 76 1 51 88 40 65 34 53 86 83 80 47 90 23 33 48 66 84 15 77 26 18 58 21 49 27 71 94 96 22 81 6 56 71 22 63 14 72 76 59 82 13 54 62 78 53 39 99 75 19 85 60 16 69 73 68 5 91 64 1 36 
97 36 74 92 51 77 81 55 98 38 36 46 100 94 26 53 83 16 60 88 37 9 58 82 13 32 22 23 42 22 23 50 7 4 63 54 11 83 90 88 37 7 51 62 71 71 78 28 52 44 13 34 25 48 29 55 89 58 87 31 70 69 76 30 53 60 85 47 19 93 99 59 39 73 27 86 39 80 65 73 46 75 78 94 49 24 80 21 3 26 61 21 2 12 52 49 24 18 35 15 
61 20 5 91 76 49 2 94 66 26 13 27 60 59 91 21 87 47 87 62 94 23 37 93 96 86 98 29 45 89 42 16 80 65 28 89 40 8 2 56 78 17 63 19 62 43 49 93 25 4 44 33 41 35 66 25 24 51 3 57 21 6 79 84 72 30 10 35 76 30 71 7 70 58 34 40 60 6 51 46 69 81 37 15 85 5 67 78 79 11 74 50 18 32 24 52 54 85 3 8 
20 92 82 47 51 94 79 36 54 29 39 61 99 25 59 14 40 89 11 81 7 71 68 85 66 3 62 45 26 12 5 21 46 7 36 43 30 14 97 19 35 10 74 55 32 87 2 72 10 60 15 100 1 64 100 53 50 59 22 99 17 71 62 72 82 67 76 56 65 91 73 23 12 47 6 88 75 96 63 8 46 13 89 95 70 94 58 32 25 33 90 24 49 18 90 95 20 69 64 23 
87 26 54 30 53 58 50 61 12 4 17 72 56 96 39 21 60 19 78 86 1 73 94 3 81 76 82 13 52 57 51 4 48 64 32 78 38 88 85 99 100 74 15 59 24 65 75 83 67 40 92 41 98 6 97 49 45 63 80 55 87 95 83 45 43 66 73 10 36 68 46 41 97 79 63 96 77 2 9 92 19 27 48 39 58 12 5 35 8 51 69 26 36 20 94 31 44 53 7 93 
2 37 97 82 61 8 43 5 34 64 71 86 22 88 68 1 36 59 14 75 28 50 8 98 34 94 4 50 76 90 20 10 90 78 72 67 14 61 56 83 37 16 40 42 60 17 92 6 84 66 42 49 12 10 28 97 81 75 53 7 29 25 99 85 82 45 87 100 62 15 70 67 65 69 33 83 11 44 66 9 32 51 13 98 21 48 45 24 77 56 64 18 53 44 20 36 21 22 79 55 
89 45 25 31 78 58 70 53 9 96 69 46 52 14 20 20 55 49 43 42 71 10 54 27 36 69 18 5 21 19 38 59 29 93 90 24 12 13 48 87 80 17 41 58 64 63 62 73 47 84 73 22 94 70 38 74 42 40 67 97 61 100 75 35 6 83 16 64 3 13 91 72 26 79 99 92 67 66 17 16 84 57 56 3 94 43 7 14 44 51 28 95 4 22 34 62 95 100 7 76 
95 3 32 59 51 5 35 53 31 80 37 67 25 88 40 81 63 97 13 47 45 34 68 74 24 78 33 42 74 83 36 2 29 66 76 51 14 14 88 52 45 93 89 20 64 96 43 16 22 57 12 44 87 42 89 62 81 61 77 39 17 68 41 93 9 92 7 66 84 49 60 1 1 94 16 13 49 15 84 28 70 60 59 23 39 87 55 82 43 6 6 92 82 10 72 65 71 78 48 58 
36 29 8 33 57 99 39 71 56 42 34 16 76 57 4 54 71 45 23 72 18 78 82 51 49 17 44 7 95 17 76 53 77 27 24 16 32 41 72 46 25 10 89 5 86 53 65 89 74 41 38 40 69 34 79 39 92 81 98 38 69 7 12 87 37 90 26 4 100 35 13 11 67 29 66 86 90 93 92 43 13 88 20 91 36 27 96 30 56 6 14 60 2 63 83 61 98 23 67 42 
47 2 13 76 62 13 77 49 52 46 44 64 48 94 56 86 71 60 74 19 21 60 29 74 63 19 36 36 28 38 67 77 93 40 90 26 85 18 15 66 27 75 24 91 34 41 72 65 90 21 83 12 95 25 35 39 78 45 38 80 87 97 11 78 33 43 53 86 57 42 48 65 75 88 30 33 68 23 82 53 12 91 62 92 40 70 37 69 98 16 76 83 95 14 44 61 17 51 34 89 
24 89 74 94 87 38 30 20 9 94 75 73 48 12 14 37 34 45 44 64 56 78 61 33 99 100 84 22 43 90 34 32 14 53 87 1 12 43 47 40 28 86 85 74 8 33 55 79 98 61 77 10 76 84 59 18 3 98 82 53 48 42 64 56 86 5 4 58 36 60 26 49 62 91 89 15 37 68 88 51 39 29 22 26 20 36 18 35 1 5 11 93 69 31 66 6 73 32 67 81 
85 13 73 42 95 79 71 12 100 65 58 91 56 10 82 52 29 81 11 59 50 96 27 6 4 56 37 18 14 86 50 98 81 53 86 3 90 87 70 4 78 2 97 2 66 30 16 24 20 31 21 33 11 68 5 95 21 78 85 34 89 25 36 96 41 49 9 44 48 83 15 89 22 62 75 46 7 12 68 73 48 6 71 45 97 62 60 31 80 69 60 63 57 98 88 1 69 51 7 28 
13 73 80 67 30 72 25 84 95 2 57 37 34 78 84 83 27 85 83 35 79 57 47 85 58 76 31 88 66 67 28 4 53 51 20 71 63 66 61 97 33 10 37 39 11 43 100 48 15 13 89 90 54 14 92 39 17 6 30 48 68 100 86 69 70 24 5 11 20 16 19 81 44 80 9 3 7 78 68 64 44 49 24 27 58 22 97 45 12 23 12 94 75 35 4 5 87 59 55 62 
46 28 80 9 78 37 49 26 69 68 82 98 8 10 87 3 45 24 30 72 83 4 88 84 13 34 81 30 85 92 79 29 41 14 44 18 65 6 4 55 20 49 89 62 18 33 50 86 12 75 6 80 48 65 47 15 87 84 20 26 11 51 59 25 73 74 31 9 34 61 93 1 68 91 7 28 97 98 64 96 52 99 96 22 57 94 21 86 32 38 63 97 50 90 39 60 88 77 70 64 
87 35 13 80 61 62 9 58 84 72 6 41 16 25 83 11 72 20 38 49 16 4 88 46 29 51 46 93 92 7 32 18 50 14 54 98 64 3 8 96 99 69 86 94 95 23 38 44 48 100 91 85 57 59 53 67 97 82 32 10 96 9 67 92 15 54 55 49 52 71 53 51 1 26 78 74 24 42 6 1 45 94 11 73 12 56 13 79 21 59 65 63 55 28 7 86 8 4 41 66 
9 60 7 59 99 51 61 15 63 53 47 52 44 70 89 45 88 97 54 41 50 49 34 20 75 81 72 17 75 8 27 29 98 49 86 69 52 69 83 4 4 26 3 58 28 56 85 92 8 79 88 61 95 42 71 57 66 32 58 68 30 12 73 37 96 18 73 59 60 38 32 36 99 33 77 45 65 90 87 46 93 66 50 20 23 40 26 7 1 11 71 14 24 92 21 67 70 96 40 19 
70 60 82 86 32 12 41 88 54 51 81 83 62 65 63 4 25 18 40 25 56 27 35 72 96 90 22 31 44 49 89 66 77 31 55 61 3 66 17 49 94 53 83 58 48 11 5 27 9 77 24 17 23 15 78 46 90 86 71 38 30 50 73 45 85 91 93 9 42 37 92 82 57 55 76 54 71 11 67 39 2 95 2 84 45 68 97 14 43 100 38 10 50 75 44 95 35 40 76 51 
75 7 27 87 77 78 6 21 55 76 96 94 1 79 38 45 14 70 25 52 65 74 16 45 41 44 43 46 21 37 64 48 36 22 9 84 34 63 98 93 62 27 69 61 23 92 7 3 72 90 38 48 49 28 50 85 49 4 67 46 82 83 95 96 47 42 67 31 20 14 89 28 87 40 74 18 50 19 51 51 72 86 88 69 82 20 75 76 59 80 5 3 100 26 15 57 35 71 97 64 
100 28 75 95 30 16 2 20 8 12 17 85 68 58 40 3 72 82 23 3 21 1 18 38 11 83 10 56 14 75 96 36 50 6 78 5 51 43 68 81 72 89 76 86 10 79 55 57 33 47 73 39 46 49 15 60 88 90 97 99 97 96 77 86 25 87 17 37 91 77 24 8 84 13 54 30 21 31 67 35 26 90 19 95 52 89 99 40 46 64 26 41 94 45 80 79 23 70 83 98 
17 58 46 28 27 13 48 95 21 94 88 55 43 72 92 66 38 57 74 85 80 88 10 14 44 100 84 24 72 61 1 94 83 44 7 63 50 75 65 31 15 67 49 78 48 18 52 73 97 50 30 100 45 70 76 30 3 52 14 89 33 29 58 47 81 26 41 79 2 69 37 79 68 9 67 36 49 25 53 40 80 5 51 5 84 18 42 99 29 60 19 28 98 20 6 3 19 51 54 87 
76 12 57 17 27 14 13 50 36 98 8 82 21 16 59 5 73 10 22 61 85 7 44 23 33 16 95 65 63 1 82 98 28 72 2 19 9 94 79 92 52 47 68 88 17 91 70 9 78 22 69 92 10 46 35 99 1 34 25 55 31 53 45 49 28 90 56 84 86 36 58 96 58 44 21 6 30 87 95 51 24 60 47 57 15 8 54 3 56 23 62 20 39 89 60 32 37 71 59 29 
91 22 78 43 78 87 88 52 39 32 64 68 48 97 92 3 33 42 8 92 55 25 89 10 81 28 99 12 53 84 81 9 72 93 86 21 74 48 26 42 20 10 47 93 73 54 60 51 68 57 11 58 40 55 75 83 66 7 34 79 71 6 33 71 61 5 27 60 4 59 13 77 88 2 94 90 84 65 30 95 82 23 75 44 43 12 30 1 5 85 1 91 11 50 94 37 24 22 4 86 
82 16 70 65 71 32 18 56 67 12 34 95 85 2 87 89 25 72 20 86 32 1 27 39 58 92 14 84 96 80 11 90 81 76 79 9 21 54 81 49 59 41 34 36 33 39 61 75 61 99 64 20 69 38 42 46 38 84 63 40 22 29 62 85 7 98 1 45 12 55 43 41 10 15 96 70 7 51 49 55 72 94 93 26 28 91 31 30 56 8 21 28 83 4 24 40 67 78 46 82 
24 94 44 11 25 55 61 58 100 13 76 32 27 43 4 84 70 92 26 49 60 99 33 77 52 88 16 44 86 56 3 46 18 36 21 23 1 43 7 36 73 85 17 75 69 79 83 53 91 92 65 65 99 54 4 57 48 74 5 41 70 93 7 61 81 40 35 40 29 12 60 27 64 35 78 74 48 12 31 91 2 83 58 98 67 54 42 87 82 15 11 50 47 80 38 5 59 90 68 82 
55 88 26 11 56 93 4 13 25 14 93 52 62 31 78 45 85 30 43 20 35 99 100 84 74 56 47 73 60 2 1 45 24 85 36 96 44 76 68 60 94 34 23 63 32 84 10 38 86 83 68 64 100 36 54 79 64 31 66 49 89 98 17 80 29 79 61 46 67 92 5 47 16 86 15 51 7 59 71 5 90 12 11 8 59 22 29 13 82 96 50 74 43 39 67 37 6 49 22 23 
6 18 8 2 58 96 92 7 68 75 13 1 12 91 73 90 73 100 14 84 14 45 61 8 76 45 98 24 44 65 99 100 26 64 60 39 57 2 44 63 52 89 63 35 1 97 97 52 61 16 77 33 50 22 71 27 15 85 5 68 53 95 88 28 77 24 82 93 38 70 64 43 25 59 40 95 39 7 22 46 86 28 35 47 51 96 36 87 69 87 60 51 10 85 67 56 29 62 93 9 
64 4 86 89 22 52 18 82 55 18 65 90 57 85 78 11 6 85 61 27 46 49 24 76 50 16 41 53 2 28 47 64 17 75 2 66 7 31 71 74 5 65 3 10 98 25 5 90 35 97 38 1 62 60 69 28 46 19 56 56 39 88 49 81 9 77 40 60 30 96 94 43 22 15 96 24 70 95 57 15 40 12 21 72 48 17 52 36 68 34 66 94 33 70 99 43 72 100 13 13 
37 37 70 49 90 5 91 63 39 92 38 77 41 21 57 22 77 48 6 42 91 79 13 25 78 78 43 33 94 41 3 17 15 4 53 83 80 40 51 79 100 75 30 22 84 67 52 38 5 58 44 10 62 56 54 39 68 85 14 66 93 27 1 76 82 45 48 87 96 80 74 36 52 85 83 94 86 14 30 12 98 7 76 32 40 99 46 68 95 29 18 55 50 16 9 15 17 18 20 44 
90 67 82 5 59 51 89 39 34 37 51 82 92 80 33 71 42 24 61 45 88 23 29 94 100 20 49 43 11 98 83 32 23 66 1 53 85 46 25 75 47 88 96 4 24 14 6 9 52 6 53 30 9 18 28 44 27 15 41 34 13 66 55 72 56 36 54 27 81 2 21 89 38 93 26 96 73 71 60 65 97 79 3 3 94 40 16 8 39 54 37 76 7 62 59 67 30 95 74 70 
17 51 81 23 9 24 41 92 100 15 22 96 61 20 47 30 35 88 24 65 82 23 34 76 45 50 13 42 1 60 28 29 42 58 83 95 33 78 13 96 25 55 26 86 89 87 12 40 36 72 99 28 67 82 19 54 64 4 44 81 88 50 55 92 29 34 76 60 72 53 59 3 10 53 38 21 12 2 52 84 43 70 89 85 62 57 74 79 100 14 30 44 31 22 71 8 87 93 18 37 
54 35 95 50 74 45 57 28 19 18 75 20 13 76 73 80 87 100 11 29 96 76 84 16 10 37 48 48 62 44 85 27 69 46 90 28 32 72 17 24 1 7 47 61 99 86 29 92 21 68 39 66 95 30 38 2 55 52 4 30 83 6 12 15 62 63 10 39 37 59 72 24 18 19 83 13 73 52 66 82 31 60 93 6 15 64 64 99 36 67 53 42 81 51 71 41 88 40 23 67 
81 83 40 45 35 91 63 95 74 96 8 22 12 70 79 95 69 62 68 58 52 98 68 97 34 71 4 7 52 22 23 53 57 39 73 72 17 13 89 81 90 77 80 59 50 10 60 77 72 24 39 30 21 25 5 78 80 76 31 66 51 38 11 100 37 56 36 20 89 23 73 92 50 54 85 18 54 92 33 17 18 11 6 46 55 1 8 24 97 29 30 53 47 61 96 14 99 93 13 47 
62 61 30 15 7 77 31 76 1 29 51 21 69 13 37 81 71 89 75 19 98 66 25 45 38 84 56 49 3 12 59 6 71 89 92 32 83 40 7 47 27 29 80 20 73 14 78 9 42 73 10 2 57 34 39 26 63 56 87 19 30 2 35 64 85 1 43 16 25 82 96 68 98 65 55 82 4 20 96 94 40 5 26 8 79 76 57 74 28 93 74 50 33 18 17 99 93 61 39 53 
91 79 37 87 5 86 59 68 19 33 1 11 90 4 9 25 97 50 26 34 22 7 10 95 21 85 80 51 10 23 64 64 50 56 88 30 43 93 14 29 61 73 30 92 84 27 15 48 57 88 80 94 89 21 9 69 67 75 57 91 20 97 16 55 15 83 1 11 95 92 41 63 4 75 86 60 45 82 63 65 96 77 47 74 36 6 71 41 18 85 51 82 2 87 28 79 99 25 36 55 
35 19 34 51 14 6 85 93 78 3 37 62 39 70 30 90 46 87 54 4 19 25 59 73 100 89 88 61 76 54 59 16 91 94 52 98 37 30 77 34 40 43 41 24 8 6 81 99 49 94 75 45 1 63 9 11 24 38 55 8 68 28 29 53 47 27 75 12 21 58 15 92 51 15 65 22 35 42 57 18 96 13 23 80 39 85 89 13 60 58 50 57 97 81 43 87 52 73 74 53 
80 61 77 96 97 66 56 99 76 24 75 84 94 87 82 24 31 19 79 52 35 27 81 1 37 84 83 14 74 92 4 53 1 36 51 50 20 44 95 2 8 15 23 54 78 9 87 17 36 51 65 95 10 11 98 89 77 39 13 39 31 42 3 83 61 29 35 86 18 68 57 94 58 63 9 34 73 40 100 44 59 90 91 76 80 32 72 21 53 13 59 25 6 72 98 34 71 60 19 21 
56 66 1 28 74 21 30 5 25 46 99 57 93 58 63 20 4 50 29 72 16 18 51 38 83 67 42 88 11 95 15 53 95 39 8 91 77 67 41 86 47 34 47 19 61 79 59 32 94 75 68 11 88 74 81 85 69 3 61 38 63 55 33 44 2 13 87 4 97 33 45 14 24 100 71 65 51 64 59 71 6 7 78 34 26 81 10 23 62 17 12 46 76 72 75 22 90 99 9 9 
1 29 80 9 54 78 14 8 54 95 45 22 14 80 16 1 28 34 5 66 99 89 55 12 33 41 48 81 67 85 91 88 72 59 29 10 82 100 16 50 99 79 74 61 23 47 53 51 34 87 81 76 4 88 92 3 63 71 69 52 25 78 30 42 90 32 77 33 24 32 60 83 51 94 30 93 38 2 43 98 63 93 85 75 44 36 49 73 71 20 15 8 19 20 9 86 84 94 68 13 
92 82 69 23 10 63 39 25 97 4 98 34 20 16 77 58 29 96 40 49 18 10 17 4 14 53 62 9 67 18 24 54 73 9 72 89 99 60 50 89 94 15 68 91 30 38 41 56 51 52 84 7 99 31 84 82 46 2 12 100 2 43 78 51 42 95 5 26 27 95 29 53 66 12 52 34 28 36 13 27 8 72 81 57 7 50 22 11 11 47 23 98 71 16 97 38 83 32 3 47 
1 67 3 9 46 39 79 83 41 59 5 16 53 81 78 46 42 18 81 71 8 40 88 95 13 60 21 49 33 88 91 63 28 95 83 3 12 96 72 56 23 54 31 94 36 27 66 89 71 67 57 85 55 10 76 80 73 96 34 62 68 12 31 74 92 82 35 61 17 44 77 64 6 25 100 59 38 69 45 53 98 70 11 34 73 77 75 49 29 20 65 20 43 40 92 57 14 47 79 29 
48 54 28 4 70 31 34 51 82 2 100 2 50 41 89 33 96 40 93 72 26 27 66 45 94 71 38 16 55 20 29 49 85 59 60 27 81 50 15 95 86 74 35 93 22 39 51 61 18 86 54 96 55 87 43 18 52 21 71 97 76 34 74 28 5 19 67 14 3 10 53 89 84 90 77 8 44 21 6 95 19 45 91 16 9 62 33 77 53 32 88 56 66 10 82 5 79 25 1 65 
29 8 17 93 41 18 95 72 92 89 34 46 48 79 60 57 36 11 6 14 31 32 39 4 66 17 84 87 28 47 10 56 9 82 62 4 51 26 30 69 7 70 84 76 46 19 40 35 30 94 18 2 73 69 34 21 47 94 91 49 85 1 3 81 89 100 83 71 88 44 52 40 77 37 57 97 78 50 75 21 5 23 35 2 27 78 53 86 54 90 96 27 20 68 77 8 56 12 22 37 
28 76 59 51 49 66 2 88 11 76 96 82 60 84 69 51 96 34 79 94 7 39 14 38 90 49 32 28 100 38 80 57 26 45 4 58 37 75 34 99 47 61 78 93 22 8 82 35 10 64 1 13 61 52 32 92 5 89 47 5 20 22 73 24 15 100 7 4 29 91 25 29 98 9 81 80 63 67 46 65 98 43 3 21 69 92 63 54 91 35 95 19 74 68 94 48 31 12 41 52 
55 96 52 25 66 96 7 73 45 65 63 52 72 32 98 77 6 24 42 68 79 79 88 33 75 1 36 30 67 98 22 37 86 88 31 86 57 95 8 18 28 67 20 89 11 28 50 27 23 13 9 82 90 62 94 73 25 76 87 22 14 46 99 56 37 45 60 81 17 95 14 39 15 46 74 66 81 80 4 43 49 100 41 59 3 34 49 29 44 75 2 1 16 71 93 87 83 54 40 43 
21 64 51 37 78 63 57 58 81 38 33 31 17 97 98 67 9 37 89 67 10 78 48 99 6 5 87 43 32 79 68 7 20 86 85 54 52 42 11 61 55 60 77 80 1 53 80 93 46 22 29 100 8 73 91 45 65 60 65 26 25 20 50 97 91 14 56 39 94 99 75 73 62 59 57 9 19 19 95 28 82 14 75 43 53 3 85 1 71 66 10 8 72 5 12 74 74 6 71 49 
91 18 68 88 20 39 12 29 44 76 96 84 21 79 72 46 94 81 17 35 42 80 52 56 6 76 64 57 73 27 19 59 90 51 97 58 69 98 41 74 38 38 66 46 48 61 13 10 36 95 65 59 92 40 93 43 14 34 89 56 81 16 53 13 30 73 79 83 54 42 9 27 72 80 61 63 35 16 25 22 86 9 41 3 32 7 75 50 47 75 64 60 93 53 49 87 66 15 89 1 
41 49 34 66 100 85 45 12 5 11 92 25 29 90 87 89 79 3 81 22 78 15 97 83 48 99 94 8 79 77 97 63 76 85 41 87 38 75 9 33 99 44 27 65 15 98 24 93 26 63 95 52 2 40 54 89 43 91 43 17 70 64 37 30 22 13 58 47 56 98 96 82 32 52 28 10 5 47 73 40 55 6 78 17 30 68 38 27 57 28 50 53 62 35 20 16 45 84 35 26 
92 20 53 14 87 91 86 5 26 42 99 73 64 94 45 54 95 23 99 84 1 37 47 58 48 97 25 29 56 52 59 85 65 9 6 95 57 67 62 3 100 15 56 98 96 43 96 16 94 75 18 44 68 69 80 97 60 83 86 10 46 69 6 3 19 30 93 45 16 11 7 22 38 39 73 32 23 76 8 68 74 85 36 71 43 60 12 48 42 78 55 28 79 4 51 40 9 34 12 58 
72 59 14 46 5 47 15 83 90 18 22 43 11 76 40 97 65 12 79 17 80 63 100 71 2 43 45 59 90 86 54 72 11 65 70 50 69 76 91 25 78 64 42 71 13 80 3 63 40 86 70 93 5 89 55 30 8 35 98 75 9 44 85 92 51 46 1 68 98 82 96 23 7 56 15 24 95 49 21 84 16 67 19 41 99 17 89 60 95 94 62 81 38 53 77 32 81 75 22 57 
93 91 30 72 6 46 47 84 81 80 33 70 90 11 19 50 99 98 100 57 60 53 28 15 4 94 8 58 50 45 82 45 24 54 5 67 59 34 26 43 99 56 21 86 77 12 60 79 63 53 92 5 8 69 88 7 13 30 27 14 31 92 80 76 18 23 41 1 27 64 22 61 42 56 62 66 89 38 20 83 67 71 29 73 75 86 1 42 87 84 44 6 10 61 51 9 18 90 75 96 
84 70 33 99 46 88 97 38 3 6 63 45 95 27 1 90 94 83 42 23 76 31 58 27 63 48 25 72 24 52 5 75 49 33 71 81 51 72 99 85 41 82 42 91 38 36 61 92 50 43 95 89 15 52 17 43 12 79 40 17 91 65 29 39 86 66 32 90 44 24 47 55 71 18 40 9 89 56 62 26 16 73 48 68 100 3 50 67 6 31 98 54 53 32 96 77 37 39 7 28 
85 77 3 3 47 31 94 17 89 99 8 85 22 63 90 62 20 16 69 70 44 11 34 97 52 52 36 38 55 5 25 60 33 71 73 87 10 82 100 11 89 38 81 2 96 54 64 49 92 6 78 45 8 51 45 65 78 98 16 9 7 41 17 86 76 36 23 83 14 25 84 70 84 26 64 60 24 19 63 90 61 4 42 71 20 92 68 24 73 99 55 72 29 59 14 30 76 51 15 80 
60 12 54 88 19 21 83 69 55 94 67 8 39 12 82 86 58 84 22 7 20 43 79 46 87 49 10 19 98 50 100 25 37 73 24 97 59 98 74 9 1 66 38 34 32 81 88 94 14 53 64 77 35 41 8 51 57 68 66 25 86 82 16 49 35 96 61 44 36 56 47 13 2 62 83 31 65 13 90 21 4 75 28 48 84 1 17 37 71 71 15 89 2 3 47 56 15 99 76 72 
39 61 43 18 79 69 19 20 57 48 72 97 18 5 37 94 67 28 65 69 46 16 84 93 62 89 86 25 77 52 81 1 75 75 38 58 26 23 8 2 17 38 14 41 30 5 76 79 53 26 9 88 85 76 41 31 1 22 33 83 62 65 31 55 21 23 36 64 96 7 37 10 83 34 8 14 17 82 57 85 52 87 95 98 12 22 91 20 94 53 66 99 81 12 36 43 78 49 15 74 
88 28 61 11 92 44 61 81 71 39 33 62 55 12 5 91 80 36 24 27 14 7 49 52 47 84 23 82 17 13 29 100 37 67 75 68 63 89 41 76 89 38 71 30 93 54 80 90 83 10 31 40 68 47 98 16 98 2 65 48 56 22 84 8 50 85 87 25 69 93 6 38 32 67 53 18 4 40 59 13 36 34 39 46 9 91 99 29 57 70 63 42 64 9 37 15 51 57 45 16 
64 18 42 16 93 6 9 38 54 9 3 38 20 94 51 86 92 98 27 41 24 37 21 99 100 83 100 91 20 44 33 82 70 55 72 19 81 80 87 53 88 28 90 11 21 86 48 95 37 71 17 34 43 91 47 1 61 41 22 40 94 61 85 58 76 10 46 45 52 30 73 96 26 57 53 2 32 56 15 8 13 77 10 4 70 2 33 31 57 14 97 77 66 11 26 74 81 47 65 13 
23 9 43 67 24 91 29 1 22 9 40 72 83 38 81 25 33 86 16 61 68 40 88 1 62 27 80 95 3 92 75 99 55 38 80 44 6 42 82 77 95 97 66 79 16 28 25 23 53 14 7 58 56 17 56 85 36 50 62 73 2 24 76 19 8 31 85 90 66 86 84 18 12 51 33 63 52 96 49 74 22 61 21 44 5 46 35 18 47 59 69 93 97 11 96 63 48 91 14 36 
59 51 77 19 70 96 28 11 18 74 88 32 50 56 34 98 64 12 54 82 58 27 6 78 60 46 89 97 20 66 36 38 9 85 86 49 58 55 68 27 42 12 24 57 11 37 47 8 25 80 98 21 52 91 48 39 70 15 48 21 99 7 79 90 74 83 71 61 56 47 9 40 97 30 1 69 7 22 13 25 2 18 17 35 26 10 90 99 37 94 85 28 63 87 40 31 16 3 10 100 
66 96 5 9 51 7 79 68 44 31 12 11 75 3 39 19 35 74 57 37 95 58 90 2 74 45 21 6 20 98 99 33 42 77 62 71 97 10 76 73 88 84 89 99 100 4 82 22 94 77 61 76 34 21 85 92 81 58 37 46 30 100 17 68 46 51 86 60 98 32 36 81 18 56 38 60 73 80 42 41 65 91 1 4 52 72 29 35 6 50 61 55 43 5 93 97 62 16 63 20 
78 41 85 66 86 57 2 51 17 60 99 96 44 95 35 90 69 98 79 51 18 56 64 67 36 72 93 63 46 31 14 54 25 6 88 25 18 100 84 66 80 5 23 81 38 32 94 98 79 70 90 47 22 15 7 62 59 55 89 44 30 19 77 74 43 15 13 11 36 61 9 80 16 26 20 48 70 92 16 88 28 53 55 93 40 2 86 9 76 73 17 85 21 4 68 83 19 54 49 22 
77 46 64 72 93 100 17 33 90 31 41 47 55 65 36 77 93 92 17 92 82 46 28 74 1 21 85 39 63 65 5 26 19 71 88 18 9 9 100 90 83 15 74 91 63 18 82 37 66 45 68 60 56 28 43 59 36 3 49 58 29 49 25 69 44 52 34 24 54 98 44 14 97 11 27 61 73 55 2 12 62 37 42 57 94 79 61 30 84 70 94 35 71 39 72 86 7 13 89 60 
51 62 25 8 72 88 15 70 84 53 1 30 33 23 39 5 6 9 22 85 65 16 17 22 82 61 33 26 87 50 24 44 52 41 68 39 69 40 94 42 46 86 31 4 45 2 12 80 19 31 66 76 16 3 44 83 92 79 73 11 67 47 54 24 18 6 46 98 38 97 9 32 50 93 92 36 43 91 37 11 28 63 35 61 75 1 23 56 71 12 49 54 28 29 84 7 7 34 78 59 
84 55 82 11 22 62 30 16 57 18 73 97 91 92 77 30 29 82 65 63 51 68 78 64 28 80 35 89 95 58 62 100 72 93 19 81 69 52 29 49 71 57 49 58 8 84 87 33 77 53 11 35 16 21 2 70 31 23 67 99 87 60 45 22 26 23 5 85 80 78 51 48 36 20 89 37 100 96 50 19 97 14 86 56 3 56 90 60 61 65 24 91 92 72 20 32 83 88 75 2 
63 2 54 8 59 55 87 41 99 31 56 65 24 46 26 74 98 60 89 47 65 27 69 40 75 16 70 19 33 93 34 12 23 95 57 100 29 90 55 70 82 38 31 56 92 1 78 17 81 33 85 18 10 43 84 71 44 3 21 57 20 9 13 98 14 80 82 52 85 76 30 61 21 97 100 34 16 12 15 77 81 48 27 94 84 76 17 71 92 62 7 86 58 50 4 32 42 3 25 15 
32 59 53 84 24 30 58 15 84 5 78 77 95 12 62 64 99 57 82 65 89 73 56 72 83 25 3 14 38 43 97 100 91 62 90 79 44 17 66 75 69 19 73 90 97 41 63 76 13 60 57 86 96 37 95 86 70 94 98 44 55 36 49 87 26 20 67 31 40 14 68 24 58 17 87 39 1 91 50 70 48 5 72 35 37 29 28 71 45 76 94 80 89 54 46 18 48 47 52 34 
44 41 12 55 26 15 16 44 32 51 5 12 36 74 90 97 61 50 28 94 79 33 40 72 89 25 34 32 8 11 89 30 66 1 87 11 78 42 31 91 37 3 99 30 76 100 95 25 49 35 1 92 39 65 82 33 28 40 45 4 77 5 17 41 7 14 7 75 18 92 27 66 70 21 67 88 20 100 84 38 80 22 38 99 70 2 78 80 19 67 77 31 79 54 15 58 84 22 72 6 
